"ID"	"ItemNumber"	"ArgumentOrder"	"ExperimentID"	"ParticipantID"	"VerbType"	"RE1"	"RE2"	"REP"	"ContextS"	"ContextVinf"	"ContextVaux"	"ContextV"	"ContextValency"	"AntecedentAnswer"	"TargetPrompt"	"RE1gennum"	"RE1case"	"RE1gram"	"RE1proto"	"RE1art"	"RE2gennum"	"RE2case"	"RE2gram"	"RE2proto"	"RE2art"	"REPgennum"	"REPcase"	"REPtype"	"RE1role"	"RE2role"	"EGLM_7b_t00_comp_Completion"	"EGLM_7b_t00_comp_Antecedens"	"EGLM_7b_t02_comp_Completion"	"EGLM_7b_t02_comp_Antecedens"	"EGLM_7b_t05_comp_Completion"	"EGLM_7b_t05_comp_Antecedens"	"EMG_70b_t00_comp_Completion"	"EMG_70b_t00_comp_Antecedens"	"EMG_70b_t02_comp_Completion"	"EMG_70b_t02_comp_Antecedens"	"EMG_70b_t05_comp_Completion"	"EMG_70b_t05_comp_Antecedens"	"GPT4_t05_comp_Completion"	"GPT4_t05_comp_Antecedens"	"MIX_8x7b_t00_comp_Completion"	"MIX_8x7b_t00_comp_Antecedens"	"MIX_8x7b_t02_comp_Completion"	"MIX_8x7b_t02_comp_Antecedens"	"MIX_8x7b_t05_comp_Completion"	"MIX_8x7b_t05_comp_Antecedens"	"SKLM_7b_t00_comp_Completion"	"SKLM_7b_t00_comp_Antecedens"	"SKLM_7b_t02_comp_Completion"	"SKLM_7b_t02_comp_Antecedens"	"SKLM_7b_t05_comp_Completion"	"SKLM_7b_t05_comp_Antecedens"
"11"	"ID_100011"	"35"	"OS"	"A1"	"A1_VP05"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Der"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Die Gäste mit köstlichen Speisen verwöhnt."	"Auf Koch"	"Der hat ein köstliches Gericht zubereitet."	"Auf Koch"	"die Gäste mit einem köstlichen Essen verwöhnt."	"Auf Koch"	"Den Koch soll der Ober loben. Der hat den Service gut organisiert."	"Auf Koch"	"Der hat den Chefkoch beeindruckt."	"Auf Koch"	"Den Koch soll der Ober loben. Der hat eine hervorragende Leistung erbracht."	"Auf Koch"	"Der hat ein außergewöhnliches Gericht kreiert."	"Das Der bezieht sich auf Koch."	"den ganzen Tag über hervorragende Arbeit geleistet."	"Auf Koch"	"den ganzen Tag über hervorragende Arbeit geleistet."	"Auf Koch"	"den Kuchen perfekt gebacken."	"Auf Koch"	"Der hat eine exzellente Arbeit geleistet."	"Auf Koch"	"Der hat eine hervorragende Leistung gezeigt."	"Auf Koch"	"Der hat einen tollen Job gemacht."	"Auf Koch"
"12"	"ID_100012"	"35"	"OS"	"A1"	"A1_VP06"	"SimpleTransitive"	"Den Koch"	"der Ober"	"Der"	"Den Koch soll der Ober loben"	"loben"	"soll"	"loben"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Die Gäste mit köstlichen Speisen verwöhnt."	"Auf Koch"	"Die Gäste mit köstlichen Speisen verwöhnt."	"Auf Koch"	"Das beste Fleisch im ganzen Dorf gekauft."	"Auf Koch"	"Den Koch soll der Ober loben. Der hat den Service gut organisiert."	"Auf Koch"	"Der hat den Chefkoch beeindruckt."	"Auf Koch"	"Den Koch soll der Ober loben. Der hat den Speiseplan für das heutige Mittagessen entworfen."	"Auf Koch"	"Der hat ein exzellentes Fünf-Gänge-Menü zubereitet."	"Das Der bezieht sich auf Koch."	"den ganzen Tag über hervorragende Arbeit geleistet."	"Auf Koch"	"den Kuchen gut gemacht."	"Auf Koch"	"den Kuchen perfekt gebacken."	"Auf Koch."	"Der hat eine exzellente Arbeit geleistet."	"Auf Koch"	"Der hat einen tollen Job gemacht."	"Auf Koch"	"Der hat den besten Kaffee zubereitet."	"Auf Koch"
"13"	"ID_100013"	"29"	"OS"	"A1"	"A1_VP01"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf \"Abenteurer\""	"einen mysteriösen Schatz gefunden."	"Auf \"Abenteurer\""	"die Kreatur getötet."	"Auf \"Kreatur\""	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat einen neuen Rekord aufgestellt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine wunderschöne Landschaft entdeckt."	"Auf \"Abenteurer\""	"Der hat gerade einen seltenen Schmetterling entdeckt."	"Das Der bezieht sich auf den Journalisten."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein Messer in der Hand."	"Auf Abenteurer"	"Der hat ein besonderes Abenteuer erlebt."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf \"Abenteurer\""	"Der hat eine seltene Art von Vögeln entdeckt."	"Auf \"Journalist\""	"Der hat eine außergewöhnliche Geschichte zu erzählen."	"Auf \"Journalist\""
"14"	"ID_100014"	"29"	"OS"	"A1"	"A1_VP02"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen seltsamen Hut auf."	"Auf Abenteurer"	"ein neues Buch über alte Ruinen geschrieben."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine aufregende Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat gerade einen seltenen Schmetterling entdeckt."	"Das Der bezieht sich auf Abenteurer."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein seltenes Tier entdeckt."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"	"Der hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Den Abenteurer bereits einmal fotografiert."	"Auf Journalist"
"15"	"ID_100015"	"29"	"OS"	"A1"	"A1_VP03"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen seltsamen Hut auf und geht mit einem Stock."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat ein seltenes Tier entdeckt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine erstaunliche Entdeckung gemacht."	"Auf Abenteurer"	"Der hat gerade eine seltene Schmetterlingsart entdeckt."	"Das Der bezieht sich auf Abenteurer."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein Messer in der Hand."	"Auf Abenteurer"	"Der hat einen Hut auf."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"	"Der hat eine außergewöhnliche Geschichte zu erzählen."	"Auf Journalist"	"Der hat einen wunderschönen Blick."	"Auf Abenteurer"
"16"	"ID_100016"	"29"	"OS"	"A1"	"A1_VP04"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen ungewöhnlichen Hut auf."	"Auf Abenteurer"	"eine alte Schatzkarte gefunden."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Der hat einen Dschungel entdeckt."	"Auf Abenteurer"	"Der hat gerade eine seltene Schmetterlingsart entdeckt."	"Das Der bezieht sich auf der Journalist."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein besonderes Abenteuer erlebt."	"Auf Abenteurer"	"Der hat ein Messer in der Hand."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"	"Der hat einen wunderschönen Blick."	"Auf Journalist"	"Der hat eine seltene Tierart entdeckt."	"Auf Journalist"
"17"	"ID_100017"	"29"	"OS"	"A1"	"A1_VP05"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen ungewöhnlichen Hut."	"Auf Abenteurer"	"...einen mysteriösen Tempel entdeckt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat einen neuen Rekord aufgestellt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat einen neuen Rekord aufgestellt."	"Auf Abenteurer"	"Der hat gerade eine seltene Pflanze entdeckt."	"Das Der bezieht sich auf Abenteurer."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein besonderes Artefakt gefunden."	"Auf Abenteurer"	"Der hat eine große Kamera."	"Auf Journalist"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"	"Der hat eine seltene Tierart entdeckt."	"Auf Journalist"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"
"18"	"ID_100018"	"29"	"OS"	"A1"	"A1_VP06"	"SimpleTransitive"	"Den Abenteurer"	"der Journalist"	"Der"	"Den Abenteurer soll der Journalist fotografieren"	"fotografieren"	"soll"	"fotografieren"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"einen seltenen Vogel entdeckt."	"Auf Abenteurer"	"Die Expedition angeführt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat eine neue Entdeckung gemacht."	"Auf Abenteurer"	"Der hat eine seltene Tierart entdeckt."	"Auf Abenteurer"	"Den Abenteurer soll der Journalist fotografieren. Der hat die Quelle des Nils entdeckt."	"Auf Abenteurer"	"Der hat gerade eine seltene Schmetterlingsart entdeckt."	"Das Der bezieht sich auf Abenteurer."	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat eine interessante Geschichte zu erzählen."	"Auf Abenteurer"	"Der hat ein seltenes Tier entdeckt."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf Abenteurer"	"Der hat eine einzigartige Persönlichkeit."	"Auf Journalist"	"Der hat seine Ausrüstung vergessen."	"Auf Journalist"
"19"	"ID_100019"	"11"	"OS"	"A1"	"A1_VP01"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf \"Raser\""	"Der hat einen Unfall verursacht."	"Auf \"Raser\""	"An einer roten Ampel angehalten."	"Auf \"Raser\""	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat über 200 km/h gefahren."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat einen Unfall verursacht."	"Auf \"Raser\""	"Der hat gerade die Geschwindigkeitsbegrenzung um 30 km/h überschritten."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat einen verdächtigen Schnurrbart."	"Auf \"Raser\""	"Der hat einen verdächtigen Verdacht auf ein Verbrechen gehabt."	"Auf \"Raser\""	"Der hat einen verdächtigen Rasen."	"Auf \"Raser\""
"20"	"ID_100020"	"11"	"OS"	"A1"	"A1_VP02"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat über 200 km/h gefahren."	"Auf Raser"	"Der hat gerade versucht, mit überhöhter Geschwindigkeit zu fliehen."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat die Verkehrsregeln gebrochen."	"Auf Polizist"	"Der hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Der hat einen verdächtigen Aufenthalt in der Nähe eines Raubüberfalls gehabt."	"Auf Raser"	"Der hat eine Schere in der Hand gehalten."	"Auf Raser"
"21"	"ID_100021"	"11"	"OS"	"A1"	"A1_VP03"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat über 200 km/h gefahren."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat eine Geschwindigkeit von 200 km/h erreicht."	"Auf Raser"	"Der hat möglicherweise Alkohol im Blut."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Polizist"	"Der hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Der hat einen verdächtigen Rasenmesser gefunden."	"Auf Raser"	"Der hat einen Verdacht auf strafbare Handlungen."	"Auf Raser"
"22"	"ID_100022"	"11"	"OS"	"A1"	"A1_VP04"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat mit seinem Auto einen Unfall verursacht."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Der hat gerade die Geschwindigkeitsbegrenzung deutlich überschritten."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Der hat einen schmutzigen Schuh."	"Auf Raser"	"Der hat einen verdächtigen Aufmachung gehabt."	"Auf Raser"
"23"	"ID_100023"	"11"	"OS"	"A1"	"A1_VP05"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Den hat er bei einer Geschwindigkeitsüberschreitung erwischt."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat eine Geschwindigkeitsüberschreitung begangen."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat das Tempolimit überschritten."	"Auf Raser"	"Der hat möglicherweise Alkohol im Blut."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat die Verkehrsregeln gebrochen."	"Auf Raser"	"Der hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Der hat einen verdächtigen Körper gefunden."	"Auf Raser"	"Der hat einen Verdacht auf illegale Aktivitäten."	"Auf Raser"
"24"	"ID_100024"	"11"	"OS"	"A1"	"A1_VP06"	"SimpleTransitive"	"Den Raser"	"der Polizist"	"Der"	"Den Raser will der Polizist prüfen"	"prüfen"	"will"	"prüfen"	"2"	"NP1"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Der hat einen Unfall verursacht."	"Auf Raser"	"Die Kontrollleuchte an seinem Wagen blinkt."	"Auf Wagen"	"Den Raser will der Polizist prüfen. Der hat zu viel getrunken."	"Auf Raser"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Raser"	"Den Raser will der Polizist prüfen. Der hat zu schnell gefahren."	"Auf Raser"	"Der hat bereits mehrere rote Ampeln überfahren."	"Das Der bezieht sich auf Raser."	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat das Auto zu schnell gefahren."	"Auf Polizist"	"Der hat die Geschwindigkeitsbegrenzung überschritten."	"Auf Polizist"	"Der hat einen verdächtigen Schnurrbart."	"Auf Raser"	"Der hat einen Verdacht auf schwere Kriminalität."	"Auf Raser"	"Der hat einen ungewöhnlichen Geruch."	"Auf Raser"
"25"	"ID_100025"	"5"	"OS"	"A1"	"A1_VP01"	"SimpleTransitive"	"Den Direktor"	"der Schüler"	"Der"	"Den Direktor will der Schüler begrüßen"	"begrüßen"	"will"	"begrüßen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen großen Hund."	"Auf \"Hund\""	"einen neuen Computer gekauft."	"Auf \"Direktor\""	"einen großen Hund."	"Auf \"Direktor\""	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat den Schüler erkannt."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf \"Direktor\""	"Der hat gerade das Schulgebäude betreten."	"Das Der bezieht sich auf den Direktor."	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat heute Geburtstag."	"Auf Direktor"	"Der hat heute Geburtstag."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf \"Direktor\""	"Der hat einen neuen Job bekommen."	"Auf \"Direktor\""	"Der hat eine Auszeichnung erhalten."	"Auf \"Direktor\""
"26"	"ID_100026"	"5"	"OS"	"A1"	"A1_VP02"	"SimpleTransitive"	"Den Direktor"	"der Schüler"	"Der"	"Den Direktor will der Schüler begrüßen"	"begrüßen"	"will"	"begrüßen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen großen Hund."	"Auf Hund"	"einen großen Hund."	"Auf Hund"	"eine dicke Nase."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat eine neue Schule gegründet."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat gerade das Schulgebäude betreten."	"Das Der bezieht sich auf Direktor."	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat heute Geburtstag."	"Auf Direktor."	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat eine Prämie für seine guten Leistungen erhalten."	"Auf Direktor"
"27"	"ID_100027"	"5"	"OS"	"A1"	"A1_VP03"	"SimpleTransitive"	"Den Direktor"	"der Schüler"	"Der"	"Den Direktor will der Schüler begrüßen"	"begrüßen"	"will"	"begrüßen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen großen Hund."	"Auf Hund"	"einen großen Hund."	"Auf Hund"	"einen großen Hund."	"Auf Hund"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat gerade das Schulgebäude durch den Haupteingang betreten."	"Das Der bezieht sich auf den Direktor."	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat heute Geburtstag."	"Auf Direktor"	"Der hat ein schönes Haus."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen besonderen Tag."	"Auf Direktor"
"28"	"ID_100028"	"5"	"OS"	"A1"	"A1_VP04"	"SimpleTransitive"	"Den Direktor"	"der Schüler"	"Der"	"Den Direktor will der Schüler begrüßen"	"begrüßen"	"will"	"begrüßen"	"2"	"NP0"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen großen Hund."	"Auf Hund"	"einen großen Hund."	"Auf Hund"	"ein Tier im Zoo besucht."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat eine neue Schule gegründet."	"Auf Direktor"	"Den Direktor will der Schüler begrüßen. Der hat sich verletzt."	"Auf Direktor"	"Der hat gerade das Schulgebäude betreten."	"Der bezieht sich auf den Direktor."	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat die Abschlussprüfung bestanden."	"Auf Schüler"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen großen Lächeln auf den Lippen."	"Auf Direktor"	"Der hat einen neuen Job in der Stadt gefunden."	"Auf Direktor"
"29"	"ID_100029"	"5"	"OS"	"A1"	"A1_VP05"	"SimpleTransitive"	"Den Direktor"	"der Schüler"	"Der"	"Den Direktor will der Schüler begrüßen"	"begrüßen"	"will"	"begrüßen"	"2"	"NP2"	"Der hat	Auf was bezieht sich das \"Der\" in dem Satz, den Sie ergänzt haben?"	"M Sg"	"acc"	"O"	"pP"	"Den"	"M Sg"	"nom"	"S"	"pA"	"der"	"M Sg"	"nom"	"der"	"O"	"S"	"einen großen Hund."	"Auf Hund"	"einen großen Hund."	"Auf Hund"	"Das ist eine große Ehre für ihn."	"Auf Direktor"	"Der hat die Schule verlassen."	"Auf Direktor"	"Der hat eine neue Jacke an."	"Auf Direktor"	"Der hat eine neue Schule gegründet."	"Auf Direktor"	"Der hat gerade das Schulgebäude durch den Haupteingang betreten."	"Das Der bezieht sich auf den Direktor."	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat eine wichtige Ankündigung zu machen."	"Auf Direktor"	"Der hat eine interessante Rede vorbereitet."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen neuen Job bekommen."	"Auf Direktor"	"Der hat einen wichtigen Preis gewonnen."	"Auf Direktor"
