"ID"	"GPT4_t05_rtgs_Rating"	"LLaMA_small_t0_rtgs_Rating"	"LLaMA_small_t05_rtgs_Rating"
"1894"	"ID_105566"	NA	6	"6"
"1895"	"ID_105567"	NA	6	"6"
"1896"	"ID_105568"	NA	6	"6"
"1897"	"ID_105569"	NA	6	"4"
"1898"	"ID_105570"	NA	6	"6"
"1899"	"ID_105571"	NA	6	"6"
"1900"	"ID_105572"	NA	6	"5"
"1901"	"ID_105573"	NA	6	"6"
"1902"	"ID_105574"	NA	6	"4"
"1903"	"ID_105575"	NA	6	"4"
"1904"	"ID_105576"	NA	6	"6"
"1905"	"ID_105577"	NA	6	"6"
"1906"	"ID_105578"	NA	6	"6"
"1907"	"ID_105579"	NA	6	"5"
"1908"	"ID_105580"	NA	6	"5"
"1909"	"ID_105581"	NA	6	"4"
"1910"	"ID_105582"	NA	6	"5"
"1911"	"ID_105583"	NA	6	"6"
"1912"	"ID_105584"	NA	6	"6"
"1913"	"ID_105585"	NA	6	"6"
"1914"	"ID_105586"	NA	6	"6"
"1915"	"ID_105587"	NA	6	"5"
"1916"	"ID_105588"	NA	6	"6"
"1917"	"ID_105589"	NA	6	"4"
"1918"	"ID_105590"	NA	6	"5"
"1919"	"ID_105591"	NA	6	"6"
"1920"	"ID_105592"	NA	6	"6"
"1921"	"ID_105593"	NA	6	"6"
"1922"	"ID_105594"	NA	6	"6"
"1923"	"ID_105595"	NA	6	"6"
"1924"	"ID_105596"	NA	6	"6"
"1925"	"ID_105597"	NA	6	"Ich rate Ihnen, den Text mit einer 5 zu bewerten. Er ist nicht ganz perfekt, aber auch kein kompletter Fehlschlag. Es gibt einige Aspekte, die verbessert werden könnten und es würde dem Lesefluss zugut"
"1926"	"ID_105598"	NA	6	"6"
"1927"	"ID_105599"	NA	6	"5"
"1928"	"ID_105600"	NA	6	"6"
"1929"	"ID_105601"	NA	6	"6"
"1930"	"ID_105602"	NA	6	"5"
"1931"	"ID_105603"	NA	6	"Der gegebene Text klingt auf einer Skala von 1 (sehr seltsam) bis 7 (perfekt) bei etwa 4. Die Sprache ist ziemlich komplex und erfordert ein gewisses Maß an Konzentration, um den Sinn zu"
"1932"	"ID_105604"	NA	6	"6"
"1933"	"ID_105605"	NA	6	"5"
"1934"	"ID_105606"	NA	6	"6"
"1935"	"ID_105607"	NA	6	"6"
"1936"	"ID_105608"	NA	6	"4"
"1937"	"ID_105609"	NA	6	"5"
"1938"	"ID_105610"	NA	6	"4"
"1939"	"ID_105611"	NA	6	"6"
"1940"	"ID_105612"	NA	6	"6"
"1941"	"ID_105613"	NA	6	"4"
"1942"	"ID_105614"	NA	6	"6"
"1943"	"ID_105615"	NA	6	"5"
"1944"	"ID_105616"	NA	6	"6"
"1945"	"ID_105617"	NA	6	"5"
"1946"	"ID_105618"	NA	6	"6"
"1947"	"ID_105619"	NA	6	"6"
"1948"	"ID_105620"	NA	6	"5"
"1949"	"ID_105621"	NA	6	"5"
"1950"	"ID_105622"	NA	6	"5"
"1951"	"ID_105623"	NA	6	"5"
"1952"	"ID_105624"	NA	6	"6"
"1953"	"ID_105625"	NA	6	"6"
"1954"	"ID_105626"	NA	6	"6"
"1955"	"ID_105627"	NA	6	"6"
"1956"	"ID_105628"	NA	6	"6"
"1957"	"ID_105629"	NA	6	"6"
"1958"	"ID_105630"	NA	6	"5"
"1959"	"ID_105631"	NA	6	"2"
"1960"	"ID_105632"	NA	6	"Ich finde den Text sehr seltsam."
"1961"	"ID_105633"	NA	6	"6"
"1962"	"ID_105634"	NA	6	"5"
"1963"	"ID_105635"	NA	6	"5"
"1964"	"ID_105636"	NA	6	"6"
"1965"	"ID_105637"	NA	6	"5"
"1966"	"ID_105638"	NA	6	"6"
"1967"	"ID_105639"	NA	6	"5"
"1968"	"ID_105640"	NA	6	"6"
"1969"	"ID_105641"	NA	6	"6"
"1970"	"ID_105642"	NA	6	"5"
"1971"	"ID_105643"	NA	6	"5"
"1972"	"ID_105644"	NA	6	"5"
"1973"	"ID_105645"	NA	6	"5"
"1974"	"ID_105646"	NA	6	"6"
"1975"	"ID_105647"	NA	6	"6"
"1976"	"ID_105648"	NA	6	"6"
"1977"	"ID_105649"	NA	6	"6"
"1978"	"ID_105650"	NA	6	"4"
"1979"	"ID_105651"	NA	6	"6"
"1980"	"ID_105652"	NA	6	"5"
"1981"	"ID_105653"	NA	6	"5"
"1982"	"ID_105654"	NA	6	"5"
"1983"	"ID_105655"	NA	6	"6"
"1984"	"ID_105656"	NA	6	"6"
"1985"	"ID_105657"	NA	6	"5"
"1986"	"ID_105658"	NA	6	"6"
"1987"	"ID_105659"	NA	6	"5"
"1988"	"ID_105660"	NA	6	"6"
"1989"	"ID_105661"	NA	6	"6"
"1990"	"ID_105662"	NA	6	"6"
"1991"	"ID_105663"	NA	6	"6"
"1992"	"ID_105664"	NA	6	"3"
"1993"	"ID_105665"	NA	6	"6"
"1994"	"ID_105666"	NA	6	"5"
"1995"	"ID_105667"	NA	6	"6"
"1996"	"ID_105668"	NA	6	"6"
"1997"	"ID_105669"	NA	6	"7"
"1998"	"ID_105670"	NA	6	"6"
"1999"	"ID_105671"	NA	6	"6"
"2000"	"ID_105672"	NA	6	"6"
"2001"	"ID_105673"	NA	6	"6"
"2002"	"ID_105674"	NA	6	"6"
"2003"	"ID_105675"	NA	6	"6"
"2004"	"ID_105676"	NA	6	"6"
"2005"	"ID_105677"	NA	6	"6"
"2006"	"ID_105678"	7	6	"6"
"2007"	"ID_105679"	NA	6	"6"
"2008"	"ID_105680"	NA	6	"6"
"2009"	"ID_105681"	NA	6	"6"
"2010"	"ID_105682"	NA	6	"5"
"2011"	"ID_105683"	NA	6	"6"
"2012"	"ID_105684"	NA	6	"6"
"2013"	"ID_105685"	NA	6	"4"
"2014"	"ID_105686"	NA	6	"4"
"2015"	"ID_105687"	NA	6	"6"
"2016"	"ID_105688"	NA	6	"5"
"2017"	"ID_105689"	NA	5	"6"
"2018"	"ID_105690"	NA	5	"6"
"2019"	"ID_105691"	NA	5	"5"
"2020"	"ID_105692"	NA	6	"5"
"2021"	"ID_105693"	NA	6	"5"
"2022"	"ID_105694"	NA	6	"6"
"2023"	"ID_105695"	NA	6	"5"
"2024"	"ID_105696"	NA	6	"5"
"2025"	"ID_105697"	NA	6	"5"
"2026"	"ID_105698"	NA	6	"6"
"2027"	"ID_105699"	NA	5	"6"
"2028"	"ID_105700"	NA	5	"6"
"2029"	"ID_105701"	NA	5	"6"
"2030"	"ID_105702"	NA	5	"6"
"2031"	"ID_105703"	6	6	"5"
"2032"	"ID_105704"	NA	6	"5"
"2033"	"ID_105705"	NA	6	"6"
"2034"	"ID_105706"	NA	6	"4"
"2035"	"ID_105707"	NA	6	"1"
"2036"	"ID_105708"	NA	6	"6"
"2037"	"ID_105709"	NA	6	"6"
"2038"	"ID_105710"	NA	6	"6"
"2039"	"ID_105711"	NA	6	"5"
"2040"	"ID_105712"	NA	6	"6"
"2041"	"ID_105713"	NA	6	"5"
"2042"	"ID_105714"	NA	6	"6"
"2043"	"ID_105715"	NA	6	"5"
"2044"	"ID_105716"	NA	6	"4"
"2045"	"ID_105717"	NA	6	"6"
"2046"	"ID_105718"	NA	6	"6"
"2047"	"ID_105719"	NA	6	"6"
"2048"	"ID_105720"	NA	6	"6"
"2049"	"ID_105721"	NA	6	"6"
"2050"	"ID_105722"	NA	6	"6"
"2051"	"ID_105723"	NA	6	"5"
"2052"	"ID_105724"	NA	6	"5"
"2053"	"ID_105725"	NA	6	"1"
"2054"	"ID_105726"	NA	6	"6"
"2055"	"ID_105727"	NA	6	"4"
"2056"	"ID_105728"	NA	6	"6"
"2057"	"ID_105729"	NA	6	"6"
"2058"	"ID_105730"	NA	6	"6"
"2059"	"ID_105731"	NA	6	"5"
"2060"	"ID_105732"	NA	6	"6"
"2061"	"ID_105733"	NA	6	"4"
"2062"	"ID_105734"	NA	6	"6"
"2063"	"ID_105735"	NA	6	"6"
"2064"	"ID_105736"	NA	6	"5"
"2065"	"ID_105737"	NA	6	"5"
"2066"	"ID_105738"	NA	6	"4"
"2067"	"ID_105739"	NA	6	"6"
"2068"	"ID_105740"	NA	6	"5"
"2069"	"ID_105741"	NA	6	"5"
"2070"	"ID_105742"	NA	6	"5"
"2071"	"ID_105743"	NA	6	"5"
"2072"	"ID_105744"	NA	6	"6"
"2073"	"ID_105745"	NA	6	"6"
"2074"	"ID_105746"	NA	6	"6"
"2075"	"ID_105747"	NA	6	"Ich bewerte den Text mit einer 7."
"2076"	"ID_105748"	NA	6	"6"
"2077"	"ID_105749"	NA	6	"5"
"2078"	"ID_105750"	NA	6	"Der Wächter hat dem Schwager den Geheimcode. Dieser war allerdings lang und schwer zu merken."
"2079"	"ID_105751"	NA	6	"6"
"2080"	"ID_105752"	NA	6	"6"
"2081"	"ID_105753"	NA	6	"6"
"2082"	"ID_105754"	NA	6	"6"
"2083"	"ID_105755"	NA	6	"5"
"2084"	"ID_105756"	NA	6	"5"
"2085"	"ID_105757"	NA	6	"4"
"2086"	"ID_105758"	NA	6	"4"
"2087"	"ID_105759"	NA	6	"6"
"2088"	"ID_105760"	NA	6	"6"
"2089"	"ID_105761"	NA	6	"6"
"2090"	"ID_105762"	NA	6	"6"
"2091"	"ID_105763"	NA	6	"5"
"2092"	"ID_105764"	NA	6	"5"
"2093"	"ID_105765"	NA	6	"4"
"2094"	"ID_105766"	NA	6	"6"
"2095"	"ID_105767"	NA	6	"6"
"2096"	"ID_105768"	NA	6	"5"
"2097"	"ID_105769"	NA	6	"5"
"2098"	"ID_105770"	NA	6	"6"
"2099"	"ID_105771"	NA	6	"6"
"2100"	"ID_105772"	NA	6	"6"
"2101"	"ID_105773"	NA	6	"5"
"2102"	"ID_105774"	NA	6	"6"
"2103"	"ID_105775"	NA	6	"Der Text klingt perfekt."
"2104"	"ID_105776"	NA	6	"5"
"2105"	"ID_105777"	NA	6	"4"
"2106"	"ID_105778"	NA	6	"6"
"2107"	"ID_105779"	NA	6	"6"
"2108"	"ID_105780"	NA	6	"6"
"2109"	"ID_105781"	NA	6	"5"
"2110"	"ID_105782"	NA	6	"6"
"2111"	"ID_105783"	NA	6	"5"
"2112"	"ID_105784"	NA	6	"6"
"2113"	"ID_105785"	NA	6	"5"
"2114"	"ID_105786"	NA	6	"5"
"2115"	"ID_105787"	NA	6	"6"
"2116"	"ID_105788"	NA	6	"6"
"2117"	"ID_105789"	NA	6	"6"
"2118"	"ID_105790"	NA	6	"5"
"2119"	"ID_105791"	NA	6	"6"
"2120"	"ID_105792"	NA	6	"6"
"2121"	"ID_105793"	NA	6	"5"
"2122"	"ID_105794"	NA	6	"6"
"2123"	"ID_105795"	NA	6	"2"
"2124"	"ID_105796"	NA	6	"6"
"2125"	"ID_105797"	NA	6	"4"
"2126"	"ID_105798"	6	6	"6"
"2127"	"ID_105799"	NA	6	"6"
"2128"	"ID_105800"	NA	6	"6"
"2129"	"ID_105801"	NA	6	"4"
"2130"	"ID_105802"	NA	6	"6"
"2131"	"ID_105803"	NA	6	"5"
"2132"	"ID_105804"	NA	6	"5"
"2133"	"ID_105805"	NA	6	"5"
"2134"	"ID_105806"	NA	6	"6"
"2135"	"ID_105807"	NA	6	"6"
"2136"	"ID_105808"	NA	6	"5"
"2137"	"ID_105809"	NA	6	"6"
"2138"	"ID_105810"	NA	6	"6"
"2139"	"ID_105811"	NA	6	"6"
"2140"	"ID_105812"	NA	6	"6"
"2141"	"ID_105813"	7	6	"6"
"2142"	"ID_105814"	NA	6	"6"
"2143"	"ID_105815"	NA	6	"6"
"2144"	"ID_105816"	NA	6	"6"
"2145"	"ID_105817"	NA	6	"6"
"2146"	"ID_105818"	NA	6	"5"
"2147"	"ID_105819"	NA	6	"6"
"2148"	"ID_105820"	NA	6	"6"
"2149"	"ID_105821"	NA	6	"5"
"2150"	"ID_105822"	NA	6	"4"
"2151"	"ID_105823"	NA	6	"6"
"2152"	"ID_105824"	NA	6	"6"
"2153"	"ID_105825"	NA	6	"5"
"2154"	"ID_105826"	NA	6	"6"
"2155"	"ID_105827"	NA	6	"6"
"2156"	"ID_105828"	NA	6	"6"
"2157"	"ID_105829"	NA	6	"6"
